Station,District,Tehsil,Block,Latitude,Longitude,n_2026_months,n_2026_records,first_2026,last_record,full26
390713- Jairampur PMS -Shallow,VARANASI,-,-,25.41945,83.03,5,544,2026-01-01 00:00:00,2026-05-30 00:00:00,False
750128- PMS Sulemapur -Medium,VARANASI,-,-,25.44972,82.97389,0,0,,2025-08-14 18:00:00,False
750523- Kakalpur PMS -Medium,VARANASI,-,-,25.4325,82.97945,6,242,2026-01-01 06:00:00,2026-06-02 18:00:00,False
750718- Primary Sch Matuka -Medium,VARANASI,-,-,25.34417,82.76806,2,106,2026-01-01 00:00:00,2026-02-02 00:00:00,False
750825- Primary Sch Shivrampur -Medium,VARANASI,-,-,28.43944,82.97611,1,57,2026-01-01 00:00:00,2026-01-14 18:41:00,False
ASHADHA PRATHMIK VIDYALAYA,KAUSHAMBI,-,-,25.441184,81.392245,9,822,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Aadarsh Kisaan Inter College Bhabhuwa,BANDA,-,-,25.625229,80.777277,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Aadarsh Prathmik Vidhyalaya Mahua,SIDDHARTHNAGAR,-,-,27.245413,83.001053,7,624,2026-01-01 00:00:00,2026-08-15 18:00:00,False
Aagan Waadi Kender Dwarkapur,FATEHPUR,-,-,26.118428,80.342773,7,564,2026-01-01 00:00:00,2026-09-05 18:00:00,False
Aagan Wadi Kendra Chandni,JALAUN,-,-,25.929918,79.141493,9,900,2026-01-02 00:00:00,2026-09-05 18:00:00,True
Aaganwadi Kender Kakrawali,ETAH,-,-,27.5818,78.607615,5,418,2026-05-13 12:00:00,2026-09-05 18:00:00,False
Aaganwadi Kender Khanjarpur,GHAZIABAD,-,-,28.809543,77.60082,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Aaganwadi Kendra Pakri Bazaar,DEORIA,-,-,26.402128,83.682103,9,902,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Aanganwadi Kendra,BAGHPAT,-,-,28.910131,77.42507,7,794,2026-01-01 00:00:00,2026-07-23 12:00:00,False
Aanganwadi kendra,MEERUT,-,-,28.87292,77.825438,7,794,2026-01-01 00:00:00,2026-07-23 06:00:00,False
"Aanganwadi kendra, Barhara",HAMIRPUR,-,-,25.838538,79.690104,7,762,2026-01-01 00:00:00,2026-07-23 06:00:00,False
Aasao Pura,LALITPUR,-,-,24.89788,78.47971,7,551,2026-02-01 00:00:00,2026-09-05 18:00:00,False
Abdullahpur Primary School -Medium,MEERUT,-,-,28.99111,77.76167,5,573,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Abhauli (UP-153),SANT RAVIDAS NAGAR,St Ravidas Nagar,-,25.44555556,82.36944444,2,153,2026-01-01 00:00:00,2026-02-08 00:00:00,False
Adari_2,BANDA,-,-,25.80405,80.47383,6,494,2026-02-01 00:00:00,2026-09-05 18:00:00,False
"Adarsh Primary School, Dubar Kalan",MIRZAPUR,-,-,24.969207,82.40254,9,821,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Agan Wadi Kendra Kuchendu,BANDA,-,-,25.517708,80.72346,9,900,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Aganwadi Kendra Rupauli,CHITRAKOOT,-,-,25.345757,81.210246,7,784,2026-01-01 12:00:00,2026-07-23 12:00:00,False
Agra City (UP-017),AGRA,AGRA,-,27.21555556,78.08833333,5,566,2026-01-01 12:00:00,2026-05-30 06:00:00,False
Ahmad Ganj,CHITRAKOOT,-,-,25.222,80.884,5,440,2026-02-01 00:00:00,2026-08-26 06:00:00,False
Ahmadpur Savant (UP-163),SAHARANPUR,Saharanpur,-,29.99055556,77.39555556,6,567,2026-01-01 06:00:00,2026-06-03 18:00:00,False
Airayan  (UP-023),FATEHPUR,Fatehpur,-,25.833624,81.184345,5,495,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Alakchandra Inter college Bhinga,SHRAWASTI,-,-,27.70074,81.93912,9,807,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Aligarh Chandaus  Somana,ALIGARH,-,-,28.051907,77.940847,8,826,2026-01-01 00:00:00,2026-08-24 00:00:00,True
Aligarh Chandaus Chuharpur,AGRA,-,-,28.008239,77.983395,9,749,2026-01-23 10:50:00,2026-09-05 18:00:00,False
Aligarh Chandaus Lohput,AGRA,-,-,28.012517,77.984393,0,0,,2025-12-03 06:00:00,False
Aligarh Chandaus Maharajpur,ALIGARH,-,-,28.036628,77.935134,8,884,2026-01-01 00:00:00,2026-08-29 00:00:00,True
Aligarh Gonda Chuhurpur Kinala,AGRA,-,-,27.840112,77.845126,7,492,2026-01-12 00:00:00,2026-08-29 00:00:00,False
Aligarh Jawa Bahadurpur Kota,ALIGARH,-,-,28.028578,78.035291,9,796,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Aligarh Jawa Jamalpur Siya,ALIGARH,-,-,27.980335,78.0421724,9,750,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Aligarh Jawa Sogera,ALIGARH,-,-,28.082428,78.045757,9,837,2026-01-01 06:00:00,2026-09-05 18:00:00,True
Aligarh Khair Arrana,ALIGARH,-,-,27.931641,77.885149,9,913,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Aligarh Khair Utwara,ALIGARH,-,-,27.975292,77.905854,8,794,2026-01-01 00:00:00,2026-08-29 00:00:00,True
Aligarh Lodha Aisi Kol,ALIGARH,-,-,27.819827,78.05289,9,849,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Aligarh Lodha Mahrawalpur Nagariya,ALIGARH,-,-,27.930579,78.028279,9,861,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Alipur,Kansiram Nagar,Kashiram Nagar,-,27.698649,78.758445,0,0,,2025-12-22 12:00:00,False
Alipur Aterna_1,MUZAFFARNAGAR,-,-,29.23,77.512,3,257,2026-02-01 00:00:00,2026-04-18 00:00:00,False
Allahabad City (UP-046),Allahabad,Allahabad,-,25.444794,81.859608,0,0,,2024-06-19 12:00:00,False
Allaiha Badhaiya,CHITRAKOOT,-,-,25.06057666,81.1390887,7,438,2026-02-01 00:00:00,2026-09-05 18:00:00,False
Amauli (UP-027),FATEHPUR,Fatehpur,-,26.012168,80.297794,5,549,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Amchurnirua,CHITRAKOOT,-,-,25.024236,80.949377,8,653,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Amgaon (UP-067),HAMIRPUR,HAMIRPUR,-,25.661966,79.580432,1,76,2026-01-01 00:00:00,2026-01-19 13:29:00,False
Amliha_1,CHITRAKOOT,-,-,25.239118,80.694062,7,460,2026-02-01 00:00:00,2026-09-04 18:00:00,False
Amlour,BANDA,-,-,25.73234167,80.37475,8,678,2026-01-01 18:00:00,2026-09-05 18:00:00,True
"Amroha Forest Department, Medium",Amroha (J.P.Nagar),-,-,28.975786,78.45086,0,0,,2025-09-06 00:00:00,False
"Amroha Forest Department, Shallow",Amroha (J.P.Nagar),-,-,28.975786,78.45086,0,0,,2025-12-31 00:00:00,False
"Anganwadi Kedra, Baini",SONBHADRA,-,-,24.723333,83.325833,9,805,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Artauli_1,HAMIRPUR,-,-,25.83802926,79.64613893,0,0,,2024-09-10 18:00:00,False
Aryavart Madhyamik Vidhyalaya Sindhora,MIRZAPUR,-,-,25.098525,82.805053,9,813,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Asafpur (UP-077),BUDAUN,Budaun,-,28.362584,79.003897,5,567,2026-01-01 00:00:00,2026-05-30 12:00:00,False
Ashapur Dak Banglow-Malawan-Medium,FATEHPUR,-,-,26.18833333,80.5475,5,569,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Ashapur Dak Banglow-Malawan-Shallow,FATEHPUR,-,-,26.18833333,80.5475,5,553,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Aspur Deosara (UP-040),PRATAPGARH,PRATAPGARH,-,25.97112,82.31804,0,0,,2025-07-03 06:00:00,False
Aswaniya Pr. Vid.,AZAMGARH,DHEKMA,DHEKMA,25.80388889,82.90472222,9,815,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Atarahat,BANDA,-,-,25.65498,80.43243,4,295,2026-01-01 06:00:00,2026-04-17 00:00:00,False
Atrada Pi_1,MEERUT,-,-,28.834626,77.821875,6,428,2026-01-03 00:00:00,2026-07-19 00:00:00,False
Aurai (UP-150),SANT RAVIDAS NAGAR,St Ravidas Nagar,-,25.25916667,82.55416667,1,49,2026-01-01 00:00:00,2026-01-15 00:00:00,False
Awagarh (UP-005),ETAH,Etah,-,27.449722,78.483889,9,806,2026-01-01 00:00:00,2026-09-05 00:00:00,True
Azamgarh Ahiraula Bahera,AZAMGARH,-,-,26.208262,82.89867,9,931,2026-01-01 00:00:00,2026-09-03 10:05:00,True
Azamgarh Ahiraula Kandara,AZAMGARH,-,-,26.141442,82.844798,9,922,2026-01-01 00:00:00,2026-09-01 18:00:00,True
Azamgarh Atrauliya Atrauliya,AZAMGARH,-,-,26.345894,82.924121,9,832,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Azamgarh Jahanganj Godhaura,AZAMGARH,-,-,25.981226,83.241639,9,923,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Azamgarh Lalganj Lalganj,AZAMGARH,-,-,25.802837,83.023635,9,917,2026-01-01 00:00:00,2026-09-05 00:00:00,True
Azamgarh Palhana Balahi Lahucha,AZAMGARH,-,-,25.756585,83.08177,9,813,2026-01-01 06:00:00,2026-09-05 18:00:00,True
Azamgarh Palhana Jamui Bhatauli,AZAMGARH,-,-,25.764525,83.105885,9,815,2026-01-01 00:00:00,2026-09-01 00:00:00,True
Azamgarh Pavai Velasiya,AZAMGARH,-,-,26.08387,82.77718,9,937,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Azamgarh Sathiyavn Gajahada,AZAMGARH,-,-,26.066121,83.279559,9,849,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Azamgarh Thekama Bardah,AZAMGARH,-,-,25.808029,82.851187,9,934,2026-01-01 00:00:00,2026-09-05 18:00:00,True
B.D.O Office Bhatini,DEORIA,-,-,26.3795695,83.9241858,9,811,2026-01-01 00:00:00,2026-09-05 12:00:00,True
B.D.O. Office Lar,DEORIA,-,-,26.217608,83.964194,9,900,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"B.D.O. Office, Binauli",BAGHPAT,-,-,29.093959,77.399455,9,834,2026-01-01 00:00:00,2026-09-05 12:00:00,True
BADHANI PRATHMIK VIDYALAYA,GORAKHPUR,-,-,26.652848,83.249116,9,826,2026-01-01 00:00:00,2026-09-05 12:00:00,True
BANI KHAS C.V. VIDYALAYA,KAUSHAMBI,-,-,25.371537,81.365493,9,802,2026-01-01 00:00:00,2026-09-05 18:00:00,True
BANSGAON PRATHMIK VIDYALAYA,GORAKHPUR,-,-,26.554779,83.344517,9,835,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"BDO, Bhojpur, Medium",GHAZIABAD,-,-,28.789167,77.636111,5,569,2026-01-01 00:00:00,2026-05-30 00:00:00,False
"BDO, Loni, Medium",GHAZIABAD,-,-,28.765556,77.299444,0,0,,2025-08-15 00:00:00,False
"BDO, Loni, Shallow",GHAZIABAD,-,-,28.765556,77.299444,5,565,2026-01-01 00:00:00,2026-05-30 00:00:00,False
BHIKHANIPUR PRATHMIK VIDYALAYA,FATEHPUR,-,-,25.955898,80.395203,1,8,2026-08-08 00:00:00,2026-08-11 12:00:00,False
Baba BelkharNath Dham (UP-045),PRATAPGARH,PRATAPGARH,-,25.820808,81.515117,5,558,2026-01-01 06:00:00,2026-05-30 06:00:00,False
Babina Rular,JHANSI,-,-,25.23668,78.48107,8,693,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Badagaon (UP-049),Amethi (C.S.M. Nagar),Amethi (C.S.M. Nagar),-,26.066101,81.798389,0,0,,2025-09-07 00:00:00,False
Badagaon_1,HAMIRPUR,-,-,25.904996,80.198812,7,662,2026-01-01 00:00:00,2026-09-05 18:00:00,False
Badalpur (UP-091),G.B. Nagar,G.B. Nagar,-,28.59632,77.511077,0,0,,2025-07-31 06:00:00,False
Badaun Salarpur BDO Office,BUDAUN,-,-,28.069433,79.13294,9,799,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Badaun Ujhani Sports Stadium,BUDAUN,-,-,28.029062,79.098363,9,843,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Badaun Usawan BDO Office,BUDAUN,-,-,27.810859,79.348935,9,812,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Badhai Khurd Pr. Vid.,MUZAFFARNAGAR,CHARTHAWAL,CHARTHAWAL,29.54611111,77.65583333,9,807,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Badhouli,HAMIRPUR,-,-,25.83808,79.57949,8,681,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Bagadari,CHITRAKOOT,-,-,25.017728,81.104314,7,552,2026-02-01 00:00:00,2026-09-05 18:00:00,False
Baghora_1,MAHOBA,-,-,25.151588,79.405231,8,649,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Baghpat Meerut Kheda Balrampur Itiyara,MEERUT,-,-,28.890512,77.67112,9,922,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Baghpat Sardhana Julaida,MEERUT,-,-,29.134001,77.593492,0,0,,2024-01-02 12:00:00,False
Baghura_1,JHANSI,-,-,25.16264,78.47427,7,482,2026-02-01 00:00:00,2026-09-05 18:00:00,False
Bahjoi (UP-128),Sambhal,Sambhal,-,28.40027778,78.63444444,0,0,,2025-12-23 06:00:00,False
Bahuwa (UP-024),FATEHPUR,Fatehpur,-,25.840595,80.625738,2,130,2026-01-01 00:00:00,2026-02-02 06:00:00,False
Baije mau,HAMIRPUR,-,-,25.704,80.29987,3,283,2026-02-01 00:00:00,2026-04-19 00:00:00,False
Bajehta_1,HAMIRPUR,-,-,25.86608,79.922976,3,261,2026-02-01 00:00:00,2026-04-18 00:00:00,False
Bamboari,CHITRAKOOT,-,-,25.22022746,81.37499835,7,441,2026-01-01 00:00:00,2026-09-04 00:00:00,False
Bamer,JHANSI,-,-,25.43376,78.41873,4,259,2026-02-01 00:00:00,2026-07-11 12:00:00,False
Bamhauri Khurd,MAHOBA,-,-,25.317235,79.679068,4,377,2026-01-01 12:00:00,2026-04-17 00:00:00,False
Banda Baberu Anvan,BANDA,-,-,25.571618,80.72094,9,786,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Banda Baberu Umrehani,BANDA,-,-,25.534149,80.755587,9,864,2026-01-01 06:00:00,2026-09-04 00:00:00,True
Banda Badokhar Khurd Chatgan,BANDA,-,-,25.574309,80.303325,9,875,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Banda Bisndha Mrooli,BANDA,-,-,25.420368,80.721114,9,839,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Banda Bisndha Para,CHITRAKOOT,-,-,25.381345,80.670083,1,85,2026-01-01 00:00:00,2026-01-23 00:00:00,False
Banda Kamasin Kureha,CHITRAKOOT,-,-,25.591102,80.8347455,0,0,,2024-07-21 12:00:00,False
Banda Kamasin Tilowsa,BANDA,-,-,25.504452,80.834118,9,814,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Banda Tindwari Bhindowra,BANDA,-,-,25.651513,80.492621,9,829,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Bandari,CHITRAKOOT,-,-,25.135018,80.743632,6,504,2026-02-01 00:00:00,2026-09-05 18:00:00,False
Bansi_1,BANDA,-,-,25.27275,80.422008,7,552,2026-02-01 00:00:00,2026-09-05 18:00:00,False
Barachh_1,CHITRAKOOT,-,-,25.147497,80.758293,7,589,2026-01-01 00:00:00,2026-09-05 18:00:00,False
Bareilly City (UP-078),BAREILLY,Bareilly,-,28.17638889,79.26388889,3,271,2026-01-01 06:00:00,2026-03-17 00:00:00,False
Barsada Maanpur,BANDA,-,-,25.12553611,80.37395556,5,367,2026-02-01 00:00:00,2026-07-21 18:00:00,False
Basariya,HAMIRPUR,-,-,25.903882,79.719534,7,623,2026-01-01 06:00:00,2026-09-05 18:00:00,False
Baukhar,HAMIRPUR,-,-,25.857576,79.59957,7,525,2026-01-01 00:00:00,2026-08-10 06:00:00,False
Bdo Office Ambiapur-AMBIAPUR-Medium,BUDAUN,-,-,28.137269,78.916144,0,0,,2025-02-13 06:00:00,False
Bdo Office Ambiapur-AMBIAPUR-Shallow,BUDAUN,-,-,28.137269,78.916144,2,106,2026-01-01 12:00:00,2026-02-03 18:00:00,False
Bdo Office Campus Pipraich,GORAKHPUR,-,-,26.819999,83.519995,9,827,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Berrav (UP-061),BANDA,Banda,-,25.522775,80.815365,5,538,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Bhadarwara  P_1,JHANSI,-,-,25.21805556,79.18027778,8,676,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Bhagwatpur,CHITRAKOOT,-,-,25.142,80.686,6,432,2026-01-01 00:00:00,2026-07-20 18:00:00,False
Bhitari_2,CHITRAKOOT,-,-,25.22511,81.384666,8,692,2026-01-01 06:00:00,2026-09-05 18:00:00,True
Bhojpur,GHAZIABAD,GHAZIABAD,-,28.789167,77.636111,0,0,,2022-09-19 12:00:00,False
Bhujpur_1,HAMIRPUR,-,-,25.262426,79.902595,3,261,2026-02-01 00:00:00,2026-04-18 00:00:00,False
Bighana_1,BANDA,-,-,25.3935513,80.504225,6,502,2026-01-01 00:00:00,2026-07-26 12:00:00,False
Bihasara (UP-148),MIRZAPUR,Mirzapur,-,25.144139,82.368129,5,566,2026-01-01 12:00:00,2026-05-30 06:00:00,False
Bihuni Kalan,HAMIRPUR,-,-,25.64288,79.74203,6,472,2026-02-01 00:00:00,2026-09-05 18:00:00,False
Bijauli_1,MEERUT,-,-,28.863545,77.757646,6,512,2026-02-01 00:00:00,2026-08-31 12:00:00,False
Bijijauri_1,MAHOBA,-,-,25.113551,79.448837,8,679,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Bijli Ghar,MEERUT,-,-,28.921519,77.808687,7,792,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Bilsi Naveen Mandi, Block-Ambiapur-AMBIAPUR-Medium",BUDAUN,-,-,28.121373,78.910688,2,106,2026-01-01 12:00:00,2026-02-03 18:00:00,False
"Bilsi Naveen Mandi, Block-Ambiapur-AMBIAPUR-Shallow",BUDAUN,-,-,28.121373,78.910688,4,445,2026-01-01 00:00:00,2026-04-27 00:00:00,False
Birdha /Poorabirdha,LALITPUR,-,-,25.1202,78.56495,8,647,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Bisanda (UP-060),BANDA,Banda,-,25.419804,80.614939,0,0,,2024-07-23 18:00:00,False
Bisauli (UP-076),BUDAUN,Budaun,-,28.276805,78.891713,5,484,2026-01-01 00:00:00,2026-05-29 18:00:00,False
Biwar (UP-068),HAMIRPUR,HAMIRPUR,-,25.761768,79.923672,1,28,2026-01-20 18:00:00,2026-01-27 12:00:00,False
Block Deoria Campus Deoria Sadar,DEORIA,Deoria,-,26.4768311,83.7782245,9,832,2026-01-01 18:00:00,2026-09-05 12:00:00,True
"Block Development Office, Medium",VARANASI,-,-,25.5,82.83,5,597,2026-01-01 00:00:00,2026-05-30 00:00:00,False
"Block Development Office, Pura Mahadev-Pilana-Medium",BAGHPAT,-,-,28.99694444,77.44888889,5,559,2026-01-01 00:00:00,2026-05-30 00:00:00,False
"Block Development Office, Pura Mahadev-Pilana-Shallow",BAGHPAT,-,-,28.99694444,77.44888889,5,578,2026-01-01 00:00:00,2026-05-30 00:00:00,False
"Block Development Office, Shallow",VARANASI,-,-,25.47,83.13,5,530,2026-01-01 00:00:00,2026-05-29 18:00:00,False
"Block Development Office, Shallow_1",VARANASI,-,-,25.5,82.83,3,253,2026-01-01 00:00:00,2026-03-09 00:00:00,False
Block Development Office-Baghara-Medium,MUZAFFARNAGAR,-,-,29.46,77.564,5,552,2026-01-01 06:00:00,2026-05-30 00:00:00,False
Block Development Office-Baghara-Shallow,MUZAFFARNAGAR,-,-,29.46,77.564,5,557,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Block Development Office-Bhojpur-Shallow,GHAZIABAD,-,-,28.789167,77.636111,0,0,,2025-05-23 00:00:00,False
Block Development Office-Kasganj-Medium,Kansiram Nagar,-,-,27.81583333,78.65777778,1,122,2026-01-01 00:00:00,2026-01-31 06:00:00,False
Block Development Office-Kasganj-Shallow,KAUSHAMBI,-,-,27.81583333,78.65777778,5,554,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Block Development Office-Khekra-Medium,BAGHPAT,-,-,28.86972222,77.28805556,5,574,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Block Development Office-Khekra-Shallow,BAGHPAT,-,-,28.86972222,77.28805556,9,906,2026-01-01 00:00:00,2026-09-05 00:00:00,True
Block Development Office-Nangal-Medium,SAHARANPUR,-,-,29.75,77.625,5,561,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Block Development Office-Nangal-Shallow,SAHARANPUR,-,-,29.75,77.625,5,471,2026-01-01 00:00:00,2026-05-30 06:00:00,False
Block Development Office-Rajpura-Shallow,MEERUT,-,-,29.00388889,77.77111111,5,568,2026-01-01 06:00:00,2026-05-30 00:00:00,False
"Block Office, Kurara",HAMIRPUR,-,-,25.978748,79.984396,9,840,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Block office, Gursarai",JHANSI,Jhansi,-,25.613486,79.186343,9,837,2026-01-01 00:00:00,2026-09-04 00:00:00,True
Broundha (UP-139),MIRZAPUR,Mirzapur,-,24.74451,82.355991,5,432,2026-01-01 00:00:00,2026-05-29 18:00:00,False
Budh Sainy_1,BAGHPAT,-,-,28.995556,77.427222,8,670,2026-01-01 06:00:00,2026-09-05 18:00:00,True
Budhana (UP-156),MUZAFFARNAGAR,MUZAFFARNAGAR,-,29.6036,77.912966,5,588,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Budhanpur (UP-158),SAHARANPUR,Saharanpur,-,29.800337,77.274542,2,168,2026-01-01 00:00:00,2026-02-15 00:00:00,False
Bukara,JHANSI,-,-,25.26080678,79.18139055,7,598,2026-01-01 00:00:00,2026-08-23 12:00:00,False
Burhara (UP-002),AGRA,AGRA,-,26.963575,77.842584,5,580,2026-01-01 00:00:00,2026-05-30 00:00:00,False
"CCS Vedik Inter College, Faizpur Nanina",BAGHPAT,-,-,29.027071,77.207488,0,0,,2025-06-02 12:00:00,False
Chakara  P_1,JHANSI,-,-,25.218333,79.26,8,672,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Chandi Kalan,HAMIRPUR,-,-,25.600441,80.224573,8,680,2026-01-01 06:00:00,2026-09-05 18:00:00,True
Chandpurwa,HAMIRPUR,-,-,25.78401,80.16123,7,532,2026-02-01 00:00:00,2026-09-05 18:00:00,False
Chedi Basail_1,HAMIRPUR,-,-,25.811403,79.888339,4,259,2026-02-01 00:00:00,2026-06-26 11:24:00,False
Chhaprauli (UP-054),BAGHPAT,BAGHPAT,-,29.25,77.21055556,3,289,2026-01-01 00:00:00,2026-03-14 00:00:00,False
Chhibaw_1,BANDA,-,-,25.363698,80.491501,8,662,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Chhimauli,HAMIRPUR,-,-,25.65158,80.126,8,534,2026-01-30 18:00:00,2026-09-05 18:00:00,False
Chhirka,HAMIRPUR,-,-,25.622252,80.070791,5,386,2026-02-01 00:00:00,2026-07-27 06:00:00,False
Chilbila (UP-037),PRATAPGARH,PRATAPGARH,-,25.955556,81.961667,1,61,2026-01-01 00:00:00,2026-01-16 00:00:00,False
Chirautha,BANDA,-,-,25.66132542,80.4762682,8,597,2026-01-11 18:00:00,2026-09-05 18:00:00,True
Chitrakoot Karvi Khoha,CHITRAKOOT,Chitrakoot,-,25.20894,80.96,9,853,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Chitrakoot Karvi Shivrampur,CHITRAKOOT,Chitrakoot,-,25.217005,80.837699,9,905,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Chitrakoot Manikpur Agarhudha,CHITRAKOOT,Chitrakoot,-,25.211035,81.113057,9,857,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Chitrakoot Manikpur Biyur,CHITRAKOOT,Chitrakoot,-,25.211319,80.024,9,762,2026-01-17 18:00:00,2026-09-05 18:00:00,False
Chitrakoot Manikpur Sardar Patel,CHITRAKOOT,Chitrakoot,-,25.23231,81.139761,9,534,2026-01-01 00:00:00,2026-09-02 06:00:00,True
Chorwa Bhari Prathmik Vidyalaya,SHRAWASTI,-,-,27.63231,81.977,9,811,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Chunar (UP-145),MIRZAPUR,Mirzapur,-,25.15422,82.967094,7,728,2026-01-01 00:00:00,2026-07-18 00:00:00,False
Circuit House-Balli Kheri-Medium,SAHARANPUR,-,-,29.965069,77.5242628,5,565,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Circuit House-Balli Kheri-Shallow,SAHARANPUR,-,-,29.965069,77.5242628,5,577,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Circuit House-Deoband-Medium,SAHARANPUR,-,-,29.6838901,77.6836216,5,565,2026-01-01 00:00:00,2026-05-30 12:00:00,False
Circuit House-Deoband-Shallow,SAHARANPUR,-,-,29.6838901,77.6836216,5,557,2026-01-01 00:00:00,2026-05-30 00:00:00,False
"Civil Line Police Chauki, Razapur, Medium",GHAZIABAD,-,-,28.0525,77.035,5,581,2026-01-01 00:00:00,2026-05-30 00:00:00,False
"Civil Line Police Chauki, Razapur, Shallow",GHAZIABAD,-,-,28.0525,77.035,3,313,2026-01-01 02:55:00,2026-03-23 02:55:00,False
"Community Center, Ghorawal",SONBHADRA,-,-,24.7523638,82.7808874,9,801,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Comosite School Campus Badalganj,AZAMGARH,-,-,25.875983,83.310721,9,892,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Company Bagh, District Udhyog-Balli Kheri-Medium",SAHARANPUR,-,-,29.970108,77.5540689,0,0,,2022-11-11 18:00:00,False
"Company Bagh, District Udhyog-Balli Kheri-Shallow",SAHARANPUR,-,-,29.970108,77.5540689,0,0,,2022-11-12 00:00:00,False
Composite Girls Primary School Mai,JALAUN,-,-,26.385551,79.191725,9,912,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Composite School Basantpur Saitali-1,GHAZIABAD,-,-,28.750761,77.48058,8,688,2026-01-01 00:00:00,2026-08-15 18:00:00,True
Composite School Bhitthi,SHRAWASTI,-,-,27.516843,82.004028,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Composite School Biralsi,MUZAFFARNAGAR,-,-,29.567471,77.513423,8,864,2026-01-01 00:00:00,2026-08-27 18:00:00,True
Composite School Erawni,LALITPUR,-,-,24.564665,78.4207,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Composite School Jarar,BANDA,-,-,25.321336,80.360599,7,781,2026-01-01 01:43:00,2026-07-23 01:43:00,False
Composite School Jarifnagar,BUDAUN,-,-,28.15678,78.613206,7,586,2026-01-01 00:00:00,2026-09-05 18:00:00,False
Composite School Kilhora,GHAZIABAD,-,-,28.776402,77.673884,9,900,2026-01-02 00:00:00,2026-09-05 18:00:00,True
Composite School Larauni,JHANSI,-,-,25.304739,79.210748,7,797,2026-01-01 03:05:00,2026-07-23 15:05:00,False
Composite School Nagla Bair,GHAZIABAD,-,-,28.786482,77.584175,8,808,2026-01-01 00:00:00,2026-08-09 18:00:00,True
Composite School Rampur Kalyan,CHITRAKOOT,-,-,25.005561,81.063886,7,780,2026-01-01 12:00:00,2026-07-23 12:00:00,False
